marca,modelo,ano,km,preco_eur,combustivel,transmissao,condicao,localizacao,data_anuncio,url,titulo,imagem_url,pagina_origem,recolhido_em
BMW,M3 Auto,2015.0,77000.0,56900.0,,,,Rio de Mouro,Para o topo hoje às 11:47,https://www.standvirtual.com/carros/anuncio/bmw-m3-auto-ID8Q0o0H.html,BMW M3 Auto,,3,2026-06-21 23:45
BMW,i4 M50,2024.0,37200.0,62890.0,,,,Alcabideche,Para o topo hoje às 16:50,https://www.standvirtual.com/carros/anuncio/bmw-i4-m50-pack-desportivo-m-pro-ID8Q0AjG.html,BMW i4 M50 Pack Desportivo M Pro,,3,2026-06-21 23:45
BMW,530 e,2020.0,120000.0,27990.0,,,,Coimbra,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-530-e-pack-50-anos-m-ID8Q0umL.html,BMW 530 e Pack 50 anos M,,3,2026-06-21 23:45
BMW,Z4 2.0i,2005.0,156000.0,12500.0,,,,Minde,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-z4-2-0i-ID8Q0wnC.html,BMW Z4 2.0i,,3,2026-06-21 23:45
BMW,535 d,2012.0,144000.0,21900.0,,,,Santo António Dos Cavaleiros E Frielas,Para o topo hoje às 18:47,https://www.standvirtual.com/carros/anuncio/bmw-535-d-pack-m-auto-ID8Q0hsD.html,BMW 535 d Pack M Auto,,3,2026-06-21 23:45
BMW,320 d,2009.0,150000.0,12000.0,,,,Sintra,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-320-d-cabrio-ID8PYqbv.html,BMW 320 d Cabrio,,3,2026-06-21 23:45
BMW,120i Pack,2015.0,138000.0,14650.0,,,,"Braga (Maximinos, Sé E Cividade)",Para o topo hoje às 21:51,https://www.olx.pt/d/anuncio/bmw-120i-pack-m-auto-IDJcRU2.html?search_reason=search%7Corganic,Bmw 120i Pack M Auto,,3,2026-06-21 23:45
BMW,116,2015.0,209396.0,12990.0,,,,São João Das Lampas E Terrugem,Para o topo hoje às 20:43,https://www.standvirtual.com/carros/anuncio/bmw-116-ID8PZWqS.html,BMW 116,,3,2026-06-21 23:45
BMW,118 d,2009.0,225191.0,12900.0,,,,Covelas,Para o topo hoje às 19:10,https://www.standvirtual.com/carros/anuncio/bmw-118-d-limited-edition-lifestyle-c-m-sport-pack-ID8Q0xy9.html,BMW 118 d Limited Edition Lifestyle c/ M Sport Pack,,3,2026-06-21 23:45
BMW,118 i,2011.0,130000.0,14490.0,,,,Braga (São José De São Lázaro E São João Do Souto),Para o topo hoje às 20:16,https://www.standvirtual.com/carros/anuncio/bmw-118-i-limited-edition-lifestyle-c-m-sport-pack-ID8Q0uS5.html,BMW 118 i Limited Edition Lifestyle c/ M Sport Pack,,3,2026-06-21 23:45
BMW,M4 Auto,2015.0,56000.0,58500.0,,,,"Santa Iria De Azoia, São João Da Talha E Bobadela",Para o topo hoje às 20:45,https://www.standvirtual.com/carros/anuncio/bmw-m4-auto-ID8PXgOL.html,BMW M4 Auto,,3,2026-06-21 23:45
BMW,i5 eDrive40,2025.0,19887.0,59900.0,,,,Covelas,Para o topo hoje às 19:22,https://www.standvirtual.com/carros/anuncio/bmw-i5-edrive40-pack-desportivo-m-pro-ID8PZUy5.html,BMW i5 eDrive40 Pack Desportivo M Pro,,3,2026-06-21 23:45
BMW,i4 eDrive40,2026.0,1.0,64792.0,,,,Porto Salvo,Para o topo hoje às 21:00,https://www.standvirtual.com/carros/anuncio/bmw-i4-edrive40-ID8PHFGo.html,BMW i4 eDrive40,https://ireland.apollo.olxcdn.com:443/v1/files/oz7btf6owzo02-PT/image;s=159x106;q=50,4,2026-06-21 23:46
BMW,318 d,2017.0,183306.0,19490.0,,,,Guia,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-318-d-line-sport-auto-ID8Q0uV9.html,BMW 318 d Line Sport Auto,https://ireland.apollo.olxcdn.com:443/v1/files/nh177yw6wfne-PT/image;s=150x113;q=50,4,2026-06-21 23:46
BMW,330 e,2021.0,94549.0,27500.0,,,,Riachos,Para o topo hoje às 20:55,https://www.standvirtual.com/carros/anuncio/bmw-330-e-auto-ID8Q0lNm.html,BMW 330 e Auto,https://ireland.apollo.olxcdn.com:443/v1/files/caec2ikbmr2l-PT/image;s=150x113;q=50,4,2026-06-21 23:46
BMW,220 i,2016.0,73148.0,33990.0,,,,Trofa,Para o topo hoje às 21:25,https://www.standvirtual.com/carros/anuncio/bmw-220-i-aut-m-sport-ID8PZU4l.html,BMW 220 i Aut. M Sport,,4,2026-06-21 23:46
BMW,330 d,2007.0,161000.0,18990.0,,,,Matosinhos,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-330-d-auto-ID8Q0uiE.html,BMW 330 d Auto,,4,2026-06-21 23:46
BMW,435 d,2014.0,270000.0,19900.0,,,,Argoncilhe,19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-435-d-xdrive-pack-m-auto-ID8Q0APa.html,BMW 435 d xDrive Pack M Auto,,4,2026-06-21 23:46
BMW,M2 Auto,2023.0,14250.0,87990.0,,,,Trofa,Hoje às 16:45,https://www.standvirtual.com/carros/anuncio/bmw-m2-auto-ID8PLCwb.html,BMW M2 Auto,,4,2026-06-21 23:46
BMW,serie 1,2011.0,178000.0,11349.0,,,,"Braga (Maximinos, Sé E Cividade)",Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-serie-1-coupe-pack-m-IDJquPa.html?search_reason=search%7Corganic,Bmw serie 1 coupe pack m,,4,2026-06-21 23:46
BMW,X3 30,2021.0,59800.0,39990.0,,,,Cascais E Estoril,Para o topo hoje às 20:00,https://www.standvirtual.com/carros/anuncio/bmw-x3-30-e-xdrive-pack-m-desportivo-pro-ID8Q0rHS.html,BMW X3 30 e xDrive Pack M Desportivo Pro,,4,2026-06-21 23:46
BMW,i4 eDrive40,2022.0,112500.0,36250.0,,,,Póvoa De Santa Iria E Forte Da Casa,Para o topo hoje às 20:30,https://www.standvirtual.com/carros/anuncio/bmw-i4-edrive40-ID8PLU6U.html,BMW i4 eDrive40,,4,2026-06-21 23:46
BMW,X6 40,2011.0,213000.0,20999.0,,,,Nogueira da Regedoura,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x6-40-d-xdrive-ID8Q0slu.html,BMW X6 40 d xDrive,,4,2026-06-21 23:46
BMW,320i Cabrio,2007.0,82000.0,15800.0,,,,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória",Para o topo hoje às 12:44,https://www.olx.pt/d/anuncio/bmw-320i-cabrio-nacional-82-mil-kms-IDJmAcv.html?search_reason=search%7Cpromoted,BMW 320i Cabrio Nacional - 82 mil kms,,4,2026-06-21 23:46
BMW,M5,2009.0,52000.0,69990.0,,,,Pelariga,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-m5-ID8Q0x7j.html,BMW M5,,4,2026-06-21 23:46
BMW,F31 320D,2013.0,196888.0,16950.0,,,,Fafe,Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-f31-320d-pack-mperfomance-IDJr5D7.html?search_reason=search%7Corganic,Bmw F31 320D Pack Mperfomance,,4,2026-06-21 23:46
BMW,X1 xDrive25e,2023.0,62705.0,39990.0,,,,Laranjeiro E Feijó,Para o topo hoje às 20:59,https://www.standvirtual.com/carros/anuncio/bmw-x1-xdrive25e-aut-m-sport-pack-ID8Q0j5z.html,BMW X1 xDrive25e Aut. M Sport Pack,,4,2026-06-21 23:46
BMW,840 Gran,2019.0,188710.0,58900.0,,,,Covelas,Para o topo hoje às 19:15,https://www.standvirtual.com/carros/anuncio/bmw-840-gran-coup-d-xdrive-pack-m-ID8Q0kDe.html,BMW 840 Gran Coupé d xDrive Pack M,,4,2026-06-21 23:46
BMW,320 f31,,352.0,11750.0,,,,Tomar (São João Baptista) E Santa Maria Dos Olivais,Para o topo hoje às 21:08,https://www.olx.pt/d/anuncio/zbmw-320-f31-luxury-IDJqFMF.html?search_reason=search%7Corganic,ZBmw 320 f31 luxury,,4,2026-06-21 23:46
BMW,serie 1,2011.0,221000.0,8999.0,,,,"Vila Real (Nossa Senhora Da Conceição, São Pedro E São Dinis)",Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-serie-1-coupe-118d-IDJqPmM.html?search_reason=search%7Corganic,Bmw serie 1 coupe 118d,,4,2026-06-21 23:46
BMW,330 e,2021.0,133700.0,22900.0,,,,Mealhada,20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-330-e-corporate-edition-auto-ID8Q0wjL.html,BMW 330 e Corporate Edition Auto,,4,2026-06-21 23:46
BMW,120d AUTO,2014.0,380000.0,10990.0,,,,São Domingos de Rana,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-120d-auto-pack-m-200cv-IDJqMUb.html?search_reason=search%7Corganic,BMW 120d AUTO PACK M 200cv,,4,2026-06-21 23:46
BMW,X1 Caixa,2018.0,94000.0,17990.0,,,,Alfragide,Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-x1-caixa-auto-16d-2018-nacional-desde-259-mes-IDJrmBE.html?search_reason=search%7Corganic,BMW X1 Caixa Auto 16d 2018 Nacional **DESDE 259€ mes -**,,4,2026-06-21 23:46
BMW,116 d,2017.0,148558.0,16990.0,,,,Braga,Para o topo hoje às 20:06,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-m-ID8Q0foH.html,BMW 116 d Pack M,,4,2026-06-21 23:46
BMW,i5,2026.0,1.0,74993.0,,,,Porto Salvo,Para o topo hoje às 22:10,https://www.standvirtual.com/carros/anuncio/bmw-i5-ID8PYGG1.html,BMW i5,,4,2026-06-21 23:46
BMW,330 e,2022.0,62112.0,35900.0,,,,Mafra,Para o topo hoje às 09:51,https://www.standvirtual.com/carros/anuncio/bmw-330-e-pack-m-auto-ID8Q04wx.html,BMW 330 e Pack M Auto,,4,2026-06-21 23:46
BMW,i4 eDrive40,2023.0,65000.0,40900.0,,,,Penafiel,Para o topo hoje às 15:09,https://www.standvirtual.com/carros/anuncio/bmw-i4-edrive40-gran-coupe-m-sport-ID8Q0pSU.html,BMW i4 eDrive40 Gran Coupe M Sport,,4,2026-06-21 23:46
BMW,X5 3.0,2007.0,254000.0,16999.0,,,,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim)",Hoje às 12:00,https://www.standvirtual.com/carros/anuncio/bmw-x5-3-0-d-ID8PYENg.html,BMW X5 3.0 d,,4,2026-06-21 23:46
BMW,X4 20,2021.0,85844.0,43800.0,,,,Parque das Nações,Para o topo hoje às 19:49,https://www.standvirtual.com/carros/anuncio/bmw-x4-20-d-xdrive-pack-m-auto-ID8Q04Ew.html,BMW X4 20 d xDrive Pack M Auto,,4,2026-06-21 23:46
BMW,X3 20,2013.0,195000.0,17500.0,,,,Cascais E Estoril,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x3-20-d-xdrive-pack-m-auto-ID8Q0w6Y.html,BMW X3 20 d xDrive Pack M Auto,,4,2026-06-21 23:46
BMW,M4 Competition,2021.0,99000.0,84990.0,,,,Guimarães,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-m4-competition-ID8Q0tLq.html,BMW M4 Competition,,4,2026-06-21 23:46
BMW,i3 120Ah,2019.0,104800.0,17900.0,,,,Parque das Nações,20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-i3-120ah-ID8Q0AWu.html,BMW i3 120Ah,,4,2026-06-21 23:46
BMW,iX3 Inspiring,2021.0,54000.0,34990.0,,,,Cascais E Estoril,Para o topo hoje às 21:20,https://www.standvirtual.com/carros/anuncio/bmw-ix3-inspiring-ID8PV5tb.html,BMW iX3 Inspiring,,4,2026-06-21 23:46
BMW,X3 xDrive30e,2022.0,72500.0,35950.0,,,,Pontinha E Famões,Para o topo hoje às 21:55,https://www.standvirtual.com/carros/anuncio/bmw-x3-xdrive30e-aut-xline-ID8Q0jRm.html,BMW X3 xDrive30e Aut. xLine,,4,2026-06-21 23:46
BMW,e92 320d,2009.0,300000.0,11500.0,,,,Sines,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-e92-320d-coupe-IDJrsqw.html?search_reason=search%7Corganic,Bmw e92 320d coupe,,4,2026-06-21 23:46
BMW,530d Touring,2004.0,350000.0,6800.0,,,,Benedita,20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-530d-touring-pack-m-e61-caixa-manual-stage-1-280cv-IDJsWss.html?search_reason=search%7Corganic,BMW 530d Touring Pack M (E61) – Caixa Manual – Stage 1 (~280cv),,4,2026-06-21 23:46
BMW,G82 M4,2021.0,59000.0,80500.0,,,,Colmeias E Memória,18 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-g82-m4-competition-2021-nacional-IDJ66sd.html?search_reason=search%7Corganic,Bmw G82 M4 Competition 2021 Nacional,,4,2026-06-21 23:46
BMW,520 d,2011.0,270000.0,12990.0,,,,Serzedelo,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-ID8PZTT4.html,BMW 520 d Pack M,,4,2026-06-21 23:46
BMW,118d SPORT,2020.0,190000.0,16490.0,,,,Mafamude E Vilar Do Paraíso,Para o topo hoje às 13:54,https://www.olx.pt/d/anuncio/bmw-118d-sport-auto-2-0-150-cv-excelente-estado-IDJmpqC.html?search_reason=search%7Cpromoted,BMW 118d SPORT Auto | 2.0 150 cv. – Excelente Estado,,4,2026-06-21 23:46
BMW,228i Cabrio,2016.0,69000.0,22890.0,,,,Cascais E Estoril,Para o topo hoje às 16:17,https://www.olx.pt/d/anuncio/bmw-228i-cabrio-245cv-pack-m-c-garantia-full-extras-IDJpIUe.html?search_reason=search%7Cpromoted,BMW 228i Cabrio 245cv Pack M - c/ Garantia - Full Extras,,4,2026-06-21 23:46
BMW,i4 M50,2022.0,152332.0,39400.0,,,,São Domingos de Rana,Para o topo hoje às 21:27,https://www.standvirtual.com/carros/anuncio/bmw-i4-m50-pack-desportivo-m-pro-ID8Q0zjx.html,BMW i4 M50 Pack Desportivo M Pro,,4,2026-06-21 23:46
BMW,X3 20,2007.0,151000.0,11500.0,,,,Santo António dos Olivais,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x3-20-d-xdrive-lifestyle-ID8Q0wVa.html,BMW X3 20 d xDrive Lifestyle,,4,2026-06-21 23:46
BMW,640 d,2012.0,127000.0,29950.0,,,,Fânzeres E São Pedro Da Cova,Para o topo hoje às 22:00,https://www.standvirtual.com/carros/anuncio/bmw-640-d-xdrive-m-sport-edition-ID8PZGKF.html,BMW 640 d xDrive M Sport Edition,,4,2026-06-21 23:46
BMW,116 i,2013.0,115151.0,10990.0,,,,Milheirós,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-116-i-ID8Q0nu2.html,BMW 116 i,,4,2026-06-21 23:46
BMW,x5 35d,2008.0,184000.0,14750.0,,,,"Almada, Cova Da Piedade, Pragal E Cacilhas",Hoje às 03:15,https://www.olx.pt/d/anuncio/bmw-x5-35d-sdrive-286cv-pack-m-nacional-IDJsZnm.html?search_reason=search%7Corganic,Bmw x5 35d sdrive 286cv Pack M Nacional,,4,2026-06-21 23:46
BMW,520d PACK,2012.0,265000.0,12900.0,,,,Alfragide,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-520d-pack-m-desde-179-ms-IDJqyHr.html?search_reason=search%7Corganic,BMW 520d PACK M **DESDE 179€ MÊS**,,4,2026-06-21 23:46
BMW,X6 40,2026.0,1.0,116290.0,,,,Porto Salvo,Para o topo hoje às 22:10,https://www.standvirtual.com/carros/anuncio/bmw-x6-40-i-xdrive-sport-ID8PYGGg.html,BMW X6 40 i xDrive Sport,,4,2026-06-21 23:46
BMW,118 PACK,2011.0,292000.0,8500.0,,,,Condeixa-A-Velha E Condeixa-A-Nova,Hoje às 21:44,https://www.olx.pt/d/anuncio/bmw-118-pack-m-IDJt67k.html?search_reason=search%7Corganic,BMW 118 PACK M,,4,2026-06-21 23:46
BMW,X seis,2011.0,300000.0,12000.0,,,,Mafra,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-x-seis-x-quarenta-IDJsOgp.html?search_reason=search%7Corganic,BMW X seis X quarenta,,4,2026-06-21 23:46
BMW,116 d,2015.0,215000.0,11750.0,,,,Campanhã,Para o topo hoje às 10:39,https://www.standvirtual.com/carros/anuncio/bmw-116-d-line-sport-ID8Q0l0a.html,BMW 116 d Line Sport,https://ireland.apollo.olxcdn.com:443/v1/files/5ycuubozy7h13-PT/image;s=150x112;q=50,5,2026-06-21 23:46
BMW,f10 520d,2010.0,245000.0,14500.0,,,,Ruílhe,Para o topo hoje às 07:39,https://www.olx.pt/d/anuncio/bmw-f10-520d-2010-IDJkfNQ.html?search_reason=search%7Cpromoted,Bmw f10  520d 2010,https://ireland.apollo.olxcdn.com:443/v1/files/jxgf428b0fp7-PT/image;s=150x113;q=50,5,2026-06-21 23:46
BMW,E39 Touring,2000.0,319000.0,5490.0,,,,Valongo,18 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-e39-touring-motor-30i-IDJjWM7.html?search_reason=search%7Cpromoted,BMW E39 Touring motor 30i,https://ireland.apollo.olxcdn.com:443/v1/files/9gr3t9stlh811-PT/image;s=150x113;q=50,5,2026-06-21 23:46
BMW,216 Gran,2024.0,41330.0,32000.0,,,,Castelo de Paiva,Para o topo hoje às 22:20,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-ID8Q0uYe.html,BMW 216 Gran Coupé,https://ireland.apollo.olxcdn.com:443/v1/files/1khogi8zzvvo-PT/image;s=150x113;q=50,5,2026-06-21 23:46
BMW,225xe Active,2018.0,220000.0,16000.0,,,,Aradas,Para o topo hoje às 19:33,https://www.standvirtual.com/carros/anuncio/bmw-225xe-active-tourer-iperformance-m-sport-ID8Q0vEY.html,BMW 225xe Active Tourer iPerformance M Sport,https://ireland.apollo.olxcdn.com:443/v1/files/7yhl58hg6a6q1-PT/image;s=150x113;q=50,5,2026-06-21 23:46
BMW,X1 Sdrive,2009.0,185000.0,10900.0,,,,Barreiro E Lavradio,Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-x1-sdrive-177cv-pintura-nova-185-000klms-IDJow1l.html?search_reason=search%7Corganic,BMW X1 Sdrive 177cv PINTURA NOVA 185.000KLMS!!,,5,2026-06-21 23:46
BMW,335 i,2012.0,99300.0,29500.0,,,,Paranhos,Para o topo hoje às 23:02,https://www.standvirtual.com/carros/anuncio/bmw-335-i-auto-ID8PZ5F9.html,BMW 335 i Auto,,5,2026-06-21 23:46
BMW,530,2020.0,48230.0,34800.0,,,,Odivelas,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-530-ID8Q0xlw.html,BMW 530,,5,2026-06-21 23:46
BMW,420 d,2021.0,80400.0,39999.0,,,,Barcelos,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-420-d-m-sport-ID8Q0yww.html,BMW 420 d M Sport,,5,2026-06-21 23:46
BMW,X3 30,2022.0,94000.0,37900.0,,,,Vermoim,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x3-30-e-xdrive-xline-ID8Q0xsi.html,BMW X3 30 e xDrive xLine,,5,2026-06-21 23:46
BMW,M550d xDrive,2012.0,181130.0,25900.0,,,,Quinta do Conde,18 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-m550d-xdrive-auto-ID8Q0Ao1.html,BMW M550d xDrive Auto,,5,2026-06-21 23:46
BMW,118 d,2012.0,146000.0,14990.0,,,,Merelim (São Pedro) E Frossos,Hoje às 22:31,https://www.standvirtual.com/carros/anuncio/bmw-118-d-pack-m-ID8Q0Bjp.html,BMW 118 d Pack M,,5,2026-06-21 23:46
BMW,116 d,2018.0,125579.0,13900.0,,,,Guia,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-116-d-2018-IDJsLYe.html?search_reason=search%7Corganic,Bmw 116 d - 2018,,5,2026-06-21 23:46
BMW,f20 120d,2014.0,222078.0,17499.0,,,,Martim,Para o topo hoje às 09:48,https://www.olx.pt/d/anuncio/bmw-f20-120d-185cv-IDJqUzG.html?search_reason=search%7Cpromoted,BMW f20 120d 185cv,,5,2026-06-21 23:46
BMW,318D F31,2015.0,161000.0,18950.0,,,,Golães,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-318d-f31-pack-m-IDJsej6.html?search_reason=search%7Cpromoted,BMW 318D F31 Pack M,,5,2026-06-21 23:46
BMW,X4 20,2020.0,163600.0,36900.0,,,,Rio Maior,Para o topo hoje às 16:21,https://www.standvirtual.com/carros/anuncio/bmw-x4-20-d-xdrive-xline-auto-ID8PZR2Q.html,BMW X4 20 d xDrive XLine Auto,,5,2026-06-21 23:46
BMW,520 d,2017.0,190000.0,20250.0,,,,Vila Real,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-520-d-ed-line-luxury-ID8Q0xf5.html,BMW 520 d ED Line Luxury,,5,2026-06-21 23:46
BMW,118d F21,2016.0,190000.0,13500.0,,,,Monção E Troviscoso,20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-118d-f21-lci-pack-m-150cv-IDJsTee.html?search_reason=search%7Corganic,BMW 118d F21 LCI PACK M 150cv,,5,2026-06-21 23:46
BMW,420 i,2013.0,178000.0,20950.0,,,,Frazão Arreigada,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-420-i-m-sport-ID8Q0sn8.html,BMW 420 i M Sport,,5,2026-06-21 23:46
BMW,E90 PACK,2008.0,,8000.0,,,,"Leiria, Pousos, Barreira E Cortes",20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-e90-pack-m-2008-IDJsTFo.html?search_reason=search%7Corganic,BMW E90 PACK M 2008,,5,2026-06-21 23:46
BMW,e46 320CI,,,7000.0,,,,Aljubarrota,20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-e46-320ci-c-afazeres-IDJsXL4.html?search_reason=search%7Corganic,Bmw e46 320CI c/ afazeres,,5,2026-06-21 23:46
BMW,420 Gran,2016.0,187000.0,20000.0,,,,Vila Nova de Gaia,Para o topo hoje às 22:46,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8Q0mdM.html,BMW 420 Gran Coupé d Pack M Auto,,5,2026-06-21 23:46
BMW,X3 20,2017.0,256906.0,22900.0,,,,Mafra,Para o topo hoje às 22:32,https://www.standvirtual.com/carros/anuncio/bmw-x3-20-d-xdrive-ID8PZax0.html,BMW X3 20 d xDrive,,5,2026-06-21 23:46
BMW,520d Oportunidade,2010.0,260000.0,9990.0,,,,Montijo E Afonsoeiro,18 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-520d-oportunidade-IDJsFk5.html?search_reason=search%7Corganic,Bmw 520d Oportunidade,,5,2026-06-21 23:46
BMW,330 d,2007.0,300000.0,16200.0,,,,Lumiar,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-330-d-ID8Q0uvO.html,BMW 330 d,,5,2026-06-21 23:46
BMW,320D coupe,,191211.0,16490.0,,,,Fafe,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-320d-coupe-mperomance-trato-de-crdito-IDJqN1Y.html?search_reason=search%7Corganic,Bmw 320D coupe Mperomance ( trato de crédito),,5,2026-06-21 23:46
BMW,216 Gran,2021.0,148928.0,17750.0,,,,Matosinhos,Para o topo hoje às 16:50,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-d-advantage-ID8Q0AjI.html,BMW 216 Gran Coupé d Advantage,,5,2026-06-21 23:46
BMW,iX xDrive,2025.0,17100.0,73900.0,,,,Urgezes,Para o topo hoje às 19:27,https://www.standvirtual.com/carros/anuncio/bmw-ix-xdrive-45-pack-desportivo-ID8Q0A3c.html,BMW iX xDrive 45 Pack Desportivo,,5,2026-06-21 23:46
BMW,320 e,2021.0,44000.0,32700.0,,,,Silvares,Para o topo hoje às 09:26,https://www.standvirtual.com/carros/anuncio/bmw-320-e-pack-m-auto-ID8Q0eI3.html,BMW 320 e Pack M Auto,,5,2026-06-21 23:46
BMW,418d gran,2018.0,185000.0,16750.0,,,,Odivelas,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-418d-gran-coup-IDJr8bO.html?search_reason=search%7Corganic,BMW 418d gran coupé,,5,2026-06-21 23:46
BMW,520d Pack,2018.0,190000.0,21990.0,,,,Alfragide,20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-520d-pack-m-g30-desde-309-ms-IDJsTuZ.html?search_reason=search%7Corganic,BMW 520d Pack M G30 ** DESDE 309€ MÊS**,,5,2026-06-21 23:46
BMW,M sport,2013.0,193000.0,11999.0,,,,Buarcos,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-m-sport-320d-184-cv-IDJsr80.html?search_reason=search%7Corganic,Bmw M sport  320d 184 cv,,5,2026-06-21 23:46
BMW,330,2018.0,75101.0,21990.0,,,,Ramalde,Para o topo hoje às 19:30,https://www.standvirtual.com/carros/anuncio/bmw-330-ID8Q0fky.html,BMW 330,,5,2026-06-21 23:46
BMW,525D Automático,2006.0,204000.0,9990.0,,,,São Domingos de Rana,Hoje às 14:05,https://www.olx.pt/d/anuncio/bmw-525d-automtico-IDJt2Q8.html?search_reason=search%7Corganic,BMW 525D Automático,,5,2026-06-21 23:46
BMW,i3 s,2019.0,93500.0,18900.0,,,,Vila Nova De Anha,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-i3-s-120ah-ID8Q0yxx.html,BMW i3 s 120Ah,,5,2026-06-21 23:46
BMW,320d,,,2999.0,,,,Monção E Troviscoso,Hoje às 15:59,https://www.olx.pt/d/anuncio/vendo-ou-troco-bmw-320d-IDJt3rH.html?search_reason=search%7Corganic,Vendo ou troco bmw 320d,,5,2026-06-21 23:46
BMW,116 d,2019.0,105000.0,18450.0,,,,Maia,Para o topo hoje às 23:24,https://www.standvirtual.com/carros/anuncio/bmw-116-d-corporate-edition-ID8PXoV4.html,BMW 116 d Corporate Edition,,5,2026-06-21 23:46
BMW,320d 2009,2009.0,225000.0,8000.0,,,,Terrugem E Vila Boim,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-320d-2009-225-000-km-bom-estado-geral-conforto-consumo-baixo-e-boa-performance-IDJpHAW.html?search_reason=search%7Corganic,"BMW 320d 2009 | 225.000 km | Bom Estado Geral,    Conforto, Consumo Baixo e Boa Performance",,5,2026-06-21 23:46
BMW,iX2 xDrive30,2024.0,26000.0,47800.0,,,,Silvares,Para o topo hoje às 09:26,https://www.standvirtual.com/carros/anuncio/bmw-ix2-xdrive30-pack-desportivo-m-ID8PZLaS.html,BMW iX2 xDrive30 Pack Desportivo M,,5,2026-06-21 23:46
BMW,520 i,2026.0,1.0,67192.0,,,,Porto Salvo,Para o topo hoje às 22:10,https://www.standvirtual.com/carros/anuncio/bmw-520-i-ID8PYGGc.html,BMW 520 i,,5,2026-06-21 23:46
BMW,114D EfficientDynamics,2013.0,386000.0,6750.0,,,,São Mamede De Infesta E Senhora Da Hora,Para o topo hoje às 01:28,https://www.olx.pt/d/anuncio/bmw-114d-efficientdynamics-1-6cc-95cv-IDITLVf.html?search_reason=search%7Cpromoted,BMW 114D EfficientDynamics 1.6cc 95Cv,,5,2026-06-21 23:46
